County,Obesity,Min Wage,Life expectancy 2010,Percent Smokers,Jan & July Public Assist. Participation,Jan & July Non-Public Assist. Participation,Jan & July TOTAL Assist. Participation,Unemployment_rate_2010,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,Min Wages Dummies,log_PA,log_NPA,log_TA
Baker County,25.1,8.95,75.1,28.3,437,2187,2624,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.07993319509559,7.690286020676768,7.8724551500639794
Bay County,28.5,7.79,76.67,26.3,54699,138245,192944,10.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.909600706707314,11.836782752365282,12.170155270343374
Bay County,33.5,7.25,76.67,26.3,54699,138245,192944,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.909600706707314,11.836782752365282,12.170155270343374
Bradford County,35.7,7.79,75.84,29.5,2695,7155,9850,9.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.899153483343097,8.875566691990551,9.195226734166134
Bradford County,34.8,7.25,75.84,29.5,2695,7155,9850,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.899153483343097,8.875566691990551,9.195226734166134
Brevard County,28.4,7.79,78.55,24.7,22393,86636,109029,11.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.016503689004832,11.369470712557387,11.599369180870784
Broward County,24.1,7.79,79.23,17.9,7283,20869,28152,10.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.893298144217916,9.946020083254831,10.245373679001421
Charlotte County,25.7,7.79,80.22,25.7,1481,5202,6683,12.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.300472814267799,8.556798446008598,8.80732226751107
Charlotte County,31.7,7.25,80.22,25.7,1481,5202,6683,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.300472814267799,8.556798446008598,8.80732226751107
Citrus County,29.3,7.79,77.2,29.2,163,1662,1825,13.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.093750200806762,7.415776975415394,7.509335266016592
Collier County,20.9,7.79,82.55,19.5,370,1424,1794,11.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.91350300563827,7.261225091971921,7.492203042618741
DeSoto County,34.4,7.79,79.13,27.6,259,1799,2058,12.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.556828061699537,7.4949862339505335,7.629489916393995
DeSoto County,32.8,7.25,79.13,27.6,259,1799,2058,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.556828061699537,7.4949862339505335,7.629489916393995
Dixie County,35.7,7.79,75.21,34.4,29,195,224,12.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.367295829986474,5.272999558563747,5.4116460518550396
Duval County,28.4,7.79,76.31,24.1,137,960,1097,11.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.919980925828125,6.866933284461882,7.00033446027523
Duval County,30.1,7.25,76.31,24.1,137,960,1097,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.919980925828125,6.866933284461882,7.00033446027523
Flagler County,28.4,7.79,79.57,27.1,371,1272,1643,12.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.916202062607435,7.148345743900068,7.404279118037268
Gadsden County,37.1,7.79,74.76,23.6,85,691,776,11.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.442651256490317,6.53813982376767,6.654152520183219
Gilchrist County,32.1,7.79,76.73,27.9,742,5387,6129,10.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.60934924316738,8.591743922680534,8.720786883485731
Glades County,35.5,7.79,79.2,27.8,1498,7959,9457,9.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.311886164077165,8.98205864280585,9.154510487015513
Gulf County,31.1,7.79,76.52,28.9,1437,7809,9246,10.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.270312886079025,8.963032193662675,9.13194630454817
Hamilton County,37.3,7.79,75.77,31.4,2193,10381,12574,11.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.693025748417888,9.247732491193245,9.439386468943006
Hamilton County,29.1,7.25,75.77,31.4,2193,10381,12574,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.693025748417888,9.247732491193245,9.439386468943006
Hamilton County,22.0,7.25,75.77,31.4,2193,10381,12574,11.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.693025748417888,9.247732491193245,9.439386468943006
Hamilton County,31.7,7.25,75.77,31.4,2193,10381,12574,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.693025748417888,9.247732491193245,9.439386468943006
Hamilton County,34.0,7.25,75.77,31.4,2193,10381,12574,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.693025748417888,9.247732491193245,9.439386468943006
Hamilton County,29.9,7.25,75.77,31.4,2193,10381,12574,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.693025748417888,9.247732491193245,9.439386468943006
Hamilton County,26.1,7.25,75.77,31.4,2193,10381,12574,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.693025748417888,9.247732491193245,9.439386468943006
Hamilton County,28.4,7.85,75.77,31.4,2193,10381,12574,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.693025748417888,9.247732491193245,9.439386468943006
Hamilton County,30.6,7.25,75.77,31.4,2193,10381,12574,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.693025748417888,9.247732491193245,9.439386468943006
Hamilton County,29.1,7.25,75.77,31.4,2193,10381,12574,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.693025748417888,9.247732491193245,9.439386468943006
Hardee County,36.9,7.79,78.23,23.3,22144,124719,146863,11.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.005321858417396,11.733818485739283,11.897255458415101
Hendry County,34.4,7.79,76.71,24.1,22,269,291,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.091042453358316,5.594711379601839,5.673323267171493
Hernando County,28.7,7.79,77.42,28.3,693,9097,9790,13.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.541029999189903,9.115699967822062,9.189116735524555
Highlands County,30.2,7.79,78.79,26.3,381,5975,6356,12.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.942799375126701,8.695339376799712,8.757154527656606
Hillsborough County,26.8,7.79,78.2,20.8,2551,9788,12339,10.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.844240718141811,9.188912424562563,9.420520256898534
Hillsborough County,26.9,7.25,78.2,20.8,2551,9788,12339,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.844240718141811,9.188912424562563,9.420520256898534
Holmes County,30.6,7.79,74.78,29.4,406,6389,6795,10.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0063531596017325,8.762333040602343,8.823942326585245
Holmes County,41.1,7.25,74.78,29.4,406,6389,6795,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0063531596017325,8.762333040602343,8.823942326585245
Holmes County,29.1,7.85,74.78,29.4,406,6389,6795,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0063531596017325,8.762333040602343,8.823942326585245
Indian River County,21.8,7.79,80.08,24.3,94,3267,3361,13.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.543294782270004,8.09162741160107,8.119993827725105
Leon County,28.2,7.79,79.0,17.0,123,1788,1911,7.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.812184355372417,7.488852955733459,7.555381944240273
Leon County,29.4,7.25,79.0,17.0,123,1788,1911,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.812184355372417,7.488852955733459,7.555381944240273
Levy County,33.7,7.79,75.44,28.2,12340,102026,114366,11.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.42060129745938,11.532982961745207,11.647159110957128
Liberty County,35.7,7.79,76.11,27.8,1880,6717,8597,8.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.539027055823995,8.812396905266864,9.059168584174444
Liberty County,33.1,7.25,76.11,27.8,1880,6717,8597,8.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.539027055823995,8.812396905266864,9.059168584174444
Liberty County,27.1,7.25,76.11,27.8,1880,6717,8597,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.539027055823995,8.812396905266864,9.059168584174444
Liberty County,31.9,7.25,76.11,27.8,1880,6717,8597,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.539027055823995,8.812396905266864,9.059168584174444
Manatee County,25.1,7.79,79.91,23.4,131,618,749,11.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.875197323201151,6.42648845745769,6.618738983517219
Martin County,20.1,7.79,80.92,22.3,135,1222,1357,10.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.90527477843843,7.108244139731541,7.213031659834869
Martin County,29.1,7.25,80.92,22.3,135,1222,1357,10.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90527477843843,7.108244139731541,7.213031659834869
Martin County,38.5,7.25,80.92,22.3,135,1222,1357,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90527477843843,7.108244139731541,7.213031659834869
Martin County,27.2,7.25,80.92,22.3,135,1222,1357,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90527477843843,7.108244139731541,7.213031659834869
Martin County,33.9,7.25,80.92,22.3,135,1222,1357,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90527477843843,7.108244139731541,7.213031659834869
Martin County,29.7,7.25,80.92,22.3,135,1222,1357,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.90527477843843,7.108244139731541,7.213031659834869
Miami-Dade County,21.8,7.79,80.09,16.1,1,47,48,11.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.8501476017100584,3.871201010907891
Nassau County,27.8,7.79,77.65,24.3,32,242,274,10.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4657359027997265,5.488937726156687,5.6131281063880705
Nassau County,21.6,7.25,77.65,24.3,32,242,274,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4657359027997265,5.488937726156687,5.6131281063880705
Okaloosa County,28.5,7.79,78.3,25.5,1955,7797,9752,8.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.578145472419466,8.9614943233096,9.185227671161108
Okeechobee County,31.7,7.79,75.95,29.4,643,9417,10060,12.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.466144724237619,9.150271845510064,9.21632244365373
Osceola County,29.0,7.79,78.82,22.0,46,4627,4673,12.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.828641396489095,8.439663988907,8.449556542700426
Osceola County,29.8,7.25,78.82,22.0,46,4627,4673,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.828641396489095,8.439663988907,8.449556542700426
Osceola County,33.9,7.25,78.82,22.0,46,4627,4673,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.828641396489095,8.439663988907,8.449556542700426
Palm Beach County,22.4,7.79,80.83,18.6,910,3900,4810,11.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.813444599510896,8.268731832117737,8.478452363099807
Pasco County,28.5,7.79,77.56,27.4,356,2599,2955,11.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.87493073085203,7.8628820346414905,7.991253929840199
Pinellas County,23.8,7.79,78.47,26.6,1944,7300,9244,10.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.572502985020384,8.895629627136483,9.131729971394272
Putnam County,33.8,7.79,74.84,28.2,2555,16475,19030,13.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.845807502637805,9.709599359370708,9.853771960290196
Putnam County,32.3,7.25,74.84,28.2,2555,16475,19030,13.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.845807502637805,9.709599359370708,9.853771960290196
Putnam County,28.8,7.25,74.84,28.2,2555,16475,19030,13.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.845807502637805,9.709599359370708,9.853771960290196
Putnam County,32.3,7.25,74.84,28.2,2555,16475,19030,13.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.845807502637805,9.709599359370708,9.853771960290196
Putnam County,29.5,7.35,74.84,28.2,2555,16475,19030,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.845807502637805,9.709599359370708,9.853771960290196
Putnam County,31.0,7.25,74.84,28.2,2555,16475,19030,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.845807502637805,9.709599359370708,9.853771960290196
Putnam County,29.9,7.85,74.84,28.2,2555,16475,19030,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.845807502637805,9.709599359370708,9.853771960290196
Putnam County,32.5,7.25,74.84,28.2,2555,16475,19030,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.845807502637805,9.709599359370708,9.853771960290196
Putnam County,29.4,7.25,74.84,28.2,2555,16475,19030,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.845807502637805,9.709599359370708,9.853771960290196
Santa Rosa County,28.0,7.79,77.94,24.8,2822,10958,13780,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.945201132412759,9.301825062098361,9.53097354456765
Sarasota County,20.2,7.79,81.11,23.5,2268,9657,11925,11.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.7266536648476425,9.175438319966918,9.386392315756542
Seminole County,24.9,7.79,80.08,20.3,598,9199,9797,10.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.393590753950631,9.126850061477157,9.189831495344642
Seminole County,32.2,7.25,80.08,20.3,598,9199,9797,10.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.393590753950631,9.126850061477157,9.189831495344642
Seminole County,38.7,7.25,80.08,20.3,598,9199,9797,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.393590753950631,9.126850061477157,9.189831495344642
Suwannee County,31.0,7.79,75.76,28.9,1209,18374,19583,9.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.097548850614793,9.818691900831412,9.882417121916836
Taylor County,35.9,7.79,75.67,31.7,888,9743,10631,10.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.78897174299217,9.184304357425342,9.271529540288606
Taylor County,33.0,7.25,75.67,31.7,888,9743,10631,10.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78897174299217,9.184304357425342,9.271529540288606
Taylor County,31.2,7.25,75.67,31.7,888,9743,10631,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78897174299217,9.184304357425342,9.271529540288606
Taylor County,31.9,7.25,75.67,31.7,888,9743,10631,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78897174299217,9.184304357425342,9.271529540288606
